"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ESP","EMPINDUS","MFG","THND_PER","Q","2014-Q4",2187.819,
"ESP","EMPINDUS","MFG","THND_PER","Q","2015-Q1",2205.589,
"ESP","EMPINDUS","MFG","THND_PER","Q","2015-Q2",2238.886,
"ESP","EMPINDUS","MFG","THND_PER","Q","2015-Q3",2237.692,
"ESP","EMPINDUS","MFG","THND_PER","Q","2015-Q4",2217.934,
"ESP","EMPINDUS","MFG","THND_PER","Q","2016-Q1",2267.108,
"ESP","EMPINDUS","MFG","THND_PER","Q","2016-Q2",2263.16,
"ESP","EMPINDUS","MFG","THND_PER","Q","2016-Q3",2280.251,
"ESP","EMPINDUS","MFG","THND_PER","Q","2016-Q4",2326.081,
"ESP","EMPINDUS","MFG","THND_PER","Q","2017-Q1",2346.049,
"ESP","EMPINDUS","MFG","THND_PER","Q","2017-Q2",2376.395,
"ESP","EMPINDUS","MFG","THND_PER","Q","2017-Q3",2398.436,
"ESP","EMPINDUS","MFG","THND_PER","Q","2017-Q4",2452.619,
"ESP","EMPINDUS","MFG","THND_PER","Q","2018-Q1",2446.792,
"ESP","EMPINDUS","MFG","THND_PER","Q","2018-Q2",2460.962,
"ESP","EMPINDUS","MFG","THND_PER","Q","2018-Q3",2430.727,
"ESP","EMPINDUS","MFG","THND_PER","Q","2018-Q4",2438.32,
"ESP","EMPINDUS","MFG","THND_PER","Q","2019-Q1",2473.869,
"ESP","EMPINDUS","MFG","THND_PER","Q","2019-Q2",2488.655,
"ESP","EMPINDUS","MFG","THND_PER","Q","2019-Q3",2525.372,
"ESP","EMPINDUS","MFG","THND_PER","Q","2019-Q4",2491.804,
"SWE","EMPINDUS","MFG","THND_PER","Q","2001-Q1",765.2142,
"SWE","EMPINDUS","MFG","THND_PER","Q","2001-Q2",754.9739,
"SWE","EMPINDUS","MFG","THND_PER","Q","2001-Q3",743.9786,
"SWE","EMPINDUS","MFG","THND_PER","Q","2001-Q4",737.7332,
"SWE","EMPINDUS","MFG","THND_PER","Q","2002-Q1",730.0962,
"SWE","EMPINDUS","MFG","THND_PER","Q","2002-Q2",721.5889,
"SWE","EMPINDUS","MFG","THND_PER","Q","2002-Q3",715.2629,
"SWE","EMPINDUS","MFG","THND_PER","Q","2002-Q4",712.952,
"SWE","EMPINDUS","MFG","THND_PER","Q","2003-Q1",705.9201,
"SWE","EMPINDUS","MFG","THND_PER","Q","2003-Q2",700.1138,
"SWE","EMPINDUS","MFG","THND_PER","Q","2003-Q3",687.9539,
"SWE","EMPINDUS","MFG","THND_PER","Q","2003-Q4",686.3123,
"SWE","EMPINDUS","MFG","THND_PER","Q","2004-Q1",687.0671,
"SWE","EMPINDUS","MFG","THND_PER","Q","2004-Q2",681.6552,
"SWE","EMPINDUS","MFG","THND_PER","Q","2004-Q3",685.0421,
"SWE","EMPINDUS","MFG","THND_PER","Q","2004-Q4",681.3356,
"SWE","EMPINDUS","MFG","THND_PER","Q","2005-Q1",681.0832,
"SWE","EMPINDUS","MFG","THND_PER","Q","2005-Q2",659.579,
"SWE","EMPINDUS","MFG","THND_PER","Q","2005-Q3",656.4004,
"SWE","EMPINDUS","MFG","THND_PER","Q","2005-Q4",660.2374,
"SWE","EMPINDUS","MFG","THND_PER","Q","2006-Q1",655.4672,
"SWE","EMPINDUS","MFG","THND_PER","Q","2006-Q2",662.0181,
"SWE","EMPINDUS","MFG","THND_PER","Q","2006-Q3",660.7128,
"SWE","EMPINDUS","MFG","THND_PER","Q","2006-Q4",661.8019,
"SWE","EMPINDUS","MFG","THND_PER","Q","2007-Q1",661.049,
"SWE","EMPINDUS","MFG","THND_PER","Q","2007-Q2",657.5984,
"SWE","EMPINDUS","MFG","THND_PER","Q","2007-Q3",654.6688,
"SWE","EMPINDUS","MFG","THND_PER","Q","2007-Q4",652.7838,
"SWE","EMPINDUS","MFG","THND_PER","Q","2008-Q1",626.985,
"SWE","EMPINDUS","MFG","THND_PER","Q","2008-Q2",623.1719,
"SWE","EMPINDUS","MFG","THND_PER","Q","2008-Q3",621.5362,
"SWE","EMPINDUS","MFG","THND_PER","Q","2008-Q4",611.1068,
"SWE","EMPINDUS","MFG","THND_PER","Q","2009-Q1",584.6603,
"SWE","EMPINDUS","MFG","THND_PER","Q","2009-Q2",562.8422,
"SWE","EMPINDUS","MFG","THND_PER","Q","2009-Q3",548.6534,
"SWE","EMPINDUS","MFG","THND_PER","Q","2009-Q4",541.1441,
"SWE","EMPINDUS","MFG","THND_PER","Q","2010-Q1",541.7513,
"SWE","EMPINDUS","MFG","THND_PER","Q","2010-Q2",543.9822,
"SWE","EMPINDUS","MFG","THND_PER","Q","2010-Q3",545.86,
"SWE","EMPINDUS","MFG","THND_PER","Q","2010-Q4",547.6065,
"SWE","EMPINDUS","MFG","THND_PER","Q","2011-Q1",554.2163,
"SWE","EMPINDUS","MFG","THND_PER","Q","2011-Q2",556.8264,
"SWE","EMPINDUS","MFG","THND_PER","Q","2011-Q3",560.6363,
"SWE","EMPINDUS","MFG","THND_PER","Q","2011-Q4",554.1211,
"SWE","EMPINDUS","MFG","THND_PER","Q","2012-Q1",544.9385,
"SWE","EMPINDUS","MFG","THND_PER","Q","2012-Q2",541.4661,
"SWE","EMPINDUS","MFG","THND_PER","Q","2012-Q3",537.1725,
"SWE","EMPINDUS","MFG","THND_PER","Q","2012-Q4",528.1229,
"SWE","EMPINDUS","MFG","THND_PER","Q","2013-Q1",528.2543,
"SWE","EMPINDUS","MFG","THND_PER","Q","2013-Q2",527.5862,
"SWE","EMPINDUS","MFG","THND_PER","Q","2013-Q3",524.122,
"SWE","EMPINDUS","MFG","THND_PER","Q","2013-Q4",519.6376,
"SWE","EMPINDUS","MFG","THND_PER","Q","2014-Q1",513.4736,
"SWE","EMPINDUS","MFG","THND_PER","Q","2014-Q2",509.9081,
"SWE","EMPINDUS","MFG","THND_PER","Q","2014-Q3",507.429,
"SWE","EMPINDUS","MFG","THND_PER","Q","2014-Q4",506.5893,
"SWE","EMPINDUS","MFG","THND_PER","Q","2015-Q1",504.9937,
"SWE","EMPINDUS","MFG","THND_PER","Q","2015-Q2",501.7104,
"SWE","EMPINDUS","MFG","THND_PER","Q","2015-Q3",502.6361,
"SWE","EMPINDUS","MFG","THND_PER","Q","2015-Q4",504.2599,
"SWE","EMPINDUS","MFG","THND_PER","Q","2016-Q1",503.5466,
"SWE","EMPINDUS","MFG","THND_PER","Q","2016-Q2",501.3496,
"SWE","EMPINDUS","MFG","THND_PER","Q","2016-Q3",500.0781,
"SWE","EMPINDUS","MFG","THND_PER","Q","2016-Q4",499.0257,
"SWE","EMPINDUS","MFG","THND_PER","Q","2017-Q1",505.2104,
"SWE","EMPINDUS","MFG","THND_PER","Q","2017-Q2",506.8913,
"SWE","EMPINDUS","MFG","THND_PER","Q","2017-Q3",505.9333,
"SWE","EMPINDUS","MFG","THND_PER","Q","2017-Q4",511.1649,
"SWE","EMPINDUS","MFG","THND_PER","Q","2018-Q1",512.433,
"SWE","EMPINDUS","MFG","THND_PER","Q","2018-Q2",509.5728,"B"
"SWE","EMPINDUS","MFG","THND_PER","Q","2018-Q3",504.1385,
"SWE","EMPINDUS","MFG","THND_PER","Q","2018-Q4",516.4558,
"SWE","EMPINDUS","MFG","THND_PER","Q","2019-Q1",514.5083,
"SWE","EMPINDUS","MFG","THND_PER","Q","2019-Q2",517.0225,
"SWE","EMPINDUS","MFG","THND_PER","Q","2019-Q3",517.2845,
"SWE","EMPINDUS","MFG","THND_PER","Q","2019-Q4",505.1846,
"CHE","EMPINDUS","MFG","THND_PER","Q","1998-Q2",639.5,
"CHE","EMPINDUS","MFG","THND_PER","Q","1999-Q2",622.1,
"CHE","EMPINDUS","MFG","THND_PER","Q","2000-Q2",636.4,
"CHE","EMPINDUS","MFG","THND_PER","Q","2001-Q2",666.6,
"CHE","EMPINDUS","MFG","THND_PER","Q","2002-Q2",630,
"CHE","EMPINDUS","MFG","THND_PER","Q","2003-Q2",600.4,
"CHE","EMPINDUS","MFG","THND_PER","Q","2004-Q2",589.7,
"CHE","EMPINDUS","MFG","THND_PER","Q","2005-Q2",591,
"CHE","EMPINDUS","MFG","THND_PER","Q","2006-Q2",602.1,
"CHE","EMPINDUS","MFG","THND_PER","Q","2007-Q2",618.2,
"CHE","EMPINDUS","MFG","THND_PER","Q","2008-Q2",602.3,
"CHE","EMPINDUS","MFG","THND_PER","Q","2009-Q2",606.3,"B"
"CHE","EMPINDUS","MFG","THND_PER","Q","2010-Q1",578.2,
"CHE","EMPINDUS","MFG","THND_PER","Q","2010-Q2",581.1,
"CHE","EMPINDUS","MFG","THND_PER","Q","2010-Q3",593.3,
"CHE","EMPINDUS","MFG","THND_PER","Q","2010-Q4",586.6,
"CHE","EMPINDUS","MFG","THND_PER","Q","2011-Q1",575.2,
"CHE","EMPINDUS","MFG","THND_PER","Q","2011-Q2",574.4,
"CHE","EMPINDUS","MFG","THND_PER","Q","2011-Q3",605.9,
"CHE","EMPINDUS","MFG","THND_PER","Q","2011-Q4",590.2,
"CHE","EMPINDUS","MFG","THND_PER","Q","2012-Q1",574.1,
"CHE","EMPINDUS","MFG","THND_PER","Q","2012-Q2",564.7,
"CHE","EMPINDUS","MFG","THND_PER","Q","2012-Q3",570.8,
"CHE","EMPINDUS","MFG","THND_PER","Q","2012-Q4",579.6,
"CHE","EMPINDUS","MFG","THND_PER","Q","2013-Q1",571.2,
"CHE","EMPINDUS","MFG","THND_PER","Q","2013-Q2",582.3,
"CHE","EMPINDUS","MFG","THND_PER","Q","2013-Q3",584.9,
"CHE","EMPINDUS","MFG","THND_PER","Q","2013-Q4",596.3,
"CHE","EMPINDUS","MFG","THND_PER","Q","2014-Q1",577.2,
"CHE","EMPINDUS","MFG","THND_PER","Q","2014-Q2",594.2,
"CHE","EMPINDUS","MFG","THND_PER","Q","2014-Q3",588.3,
"CHE","EMPINDUS","MFG","THND_PER","Q","2014-Q4",582.4,
"CHE","EMPINDUS","MFG","THND_PER","Q","2015-Q1",577.3,
"CHE","EMPINDUS","MFG","THND_PER","Q","2015-Q2",577.4,
"CHE","EMPINDUS","MFG","THND_PER","Q","2015-Q3",559.1,
"CHE","EMPINDUS","MFG","THND_PER","Q","2015-Q4",571.3,
"CHE","EMPINDUS","MFG","THND_PER","Q","2016-Q1",584.6,
"CHE","EMPINDUS","MFG","THND_PER","Q","2016-Q2",575.7,
"CHE","EMPINDUS","MFG","THND_PER","Q","2016-Q3",561.7,
"CHE","EMPINDUS","MFG","THND_PER","Q","2016-Q4",576,
"CHE","EMPINDUS","MFG","THND_PER","Q","2017-Q1",570.9,
"CHE","EMPINDUS","MFG","THND_PER","Q","2017-Q2",579.6,
"CHE","EMPINDUS","MFG","THND_PER","Q","2017-Q3",585.2,
"CHE","EMPINDUS","MFG","THND_PER","Q","2017-Q4",566.3,
"CHE","EMPINDUS","MFG","THND_PER","Q","2018-Q1",576.6,
"CHE","EMPINDUS","MFG","THND_PER","Q","2018-Q2",580.8,
"CHE","EMPINDUS","MFG","THND_PER","Q","2018-Q3",581.1,
"CHE","EMPINDUS","MFG","THND_PER","Q","2018-Q4",580.4,
"CHE","EMPINDUS","MFG","THND_PER","Q","2019-Q1",595.7,
"CHE","EMPINDUS","MFG","THND_PER","Q","2019-Q2",586.4,
"CHE","EMPINDUS","MFG","THND_PER","Q","2019-Q3",588.1,
"CHE","EMPINDUS","MFG","THND_PER","Q","2019-Q4",593.5,
"TUR","EMPINDUS","MFG","THND_PER","Q","2006-Q1",3928.5,
"TUR","EMPINDUS","MFG","THND_PER","Q","2006-Q2",3933.9,
"TUR","EMPINDUS","MFG","THND_PER","Q","2006-Q3",4167.1,
"TUR","EMPINDUS","MFG","THND_PER","Q","2006-Q4",4242,
"TUR","EMPINDUS","MFG","THND_PER","Q","2007-Q1",3963,
"TUR","EMPINDUS","MFG","THND_PER","Q","2007-Q2",4092.7,
"TUR","EMPINDUS","MFG","THND_PER","Q","2007-Q3",4118,
"TUR","EMPINDUS","MFG","THND_PER","Q","2007-Q4",4183.4,
"TUR","EMPINDUS","MFG","THND_PER","Q","2008-Q1",4204.3,
"TUR","EMPINDUS","MFG","THND_PER","Q","2008-Q2",4254.9,
"TUR","EMPINDUS","MFG","THND_PER","Q","2008-Q3",4309.2,
"TUR","EMPINDUS","MFG","THND_PER","Q","2008-Q4",4159.2,
"TUR","EMPINDUS","MFG","THND_PER","Q","2009-Q1",3808,
"TUR","EMPINDUS","MFG","THND_PER","Q","2009-Q2",3741,
"TUR","EMPINDUS","MFG","THND_PER","Q","2009-Q3",3896.6,
"TUR","EMPINDUS","MFG","THND_PER","Q","2009-Q4",4021,
"TUR","EMPINDUS","MFG","THND_PER","Q","2010-Q1",4033.9,
"TUR","EMPINDUS","MFG","THND_PER","Q","2010-Q2",4189.8,
"TUR","EMPINDUS","MFG","THND_PER","Q","2010-Q3",4239.7,
"TUR","EMPINDUS","MFG","THND_PER","Q","2010-Q4",4389.4,
"TUR","EMPINDUS","MFG","THND_PER","Q","2011-Q1",4330.8,
"TUR","EMPINDUS","MFG","THND_PER","Q","2011-Q2",4424.4,
"TUR","EMPINDUS","MFG","THND_PER","Q","2011-Q3",4342.6,
"TUR","EMPINDUS","MFG","THND_PER","Q","2011-Q4",4367,
"TUR","EMPINDUS","MFG","THND_PER","Q","2012-Q1",4366.4,
"TUR","EMPINDUS","MFG","THND_PER","Q","2012-Q2",4438.1,
"TUR","EMPINDUS","MFG","THND_PER","Q","2012-Q3",4405.5,
"TUR","EMPINDUS","MFG","THND_PER","Q","2012-Q4",4467,
"TUR","EMPINDUS","MFG","THND_PER","Q","2013-Q1",4577.8,
"TUR","EMPINDUS","MFG","THND_PER","Q","2013-Q2",4719.2,
"TUR","EMPINDUS","MFG","THND_PER","Q","2013-Q3",4634.1,
"TUR","EMPINDUS","MFG","THND_PER","Q","2013-Q4",4596,
"TUR","EMPINDUS","MFG","THND_PER","Q","2014-Q1",4987.5,
"TUR","EMPINDUS","MFG","THND_PER","Q","2014-Q2",4976.6,
"TUR","EMPINDUS","MFG","THND_PER","Q","2014-Q3",4853.7,
"TUR","EMPINDUS","MFG","THND_PER","Q","2014-Q4",4920.9,
"TUR","EMPINDUS","MFG","THND_PER","Q","2015-Q1",4989.2,
"TUR","EMPINDUS","MFG","THND_PER","Q","2015-Q2",4986.3,
"TUR","EMPINDUS","MFG","THND_PER","Q","2015-Q3",4898.1,
"TUR","EMPINDUS","MFG","THND_PER","Q","2015-Q4",4990.2,
"TUR","EMPINDUS","MFG","THND_PER","Q","2016-Q1",4894.5,
"TUR","EMPINDUS","MFG","THND_PER","Q","2016-Q2",4989.4,
"TUR","EMPINDUS","MFG","THND_PER","Q","2016-Q3",4845.5,
"TUR","EMPINDUS","MFG","THND_PER","Q","2016-Q4",4944.1,
"TUR","EMPINDUS","MFG","THND_PER","Q","2017-Q1",4863.9,
"TUR","EMPINDUS","MFG","THND_PER","Q","2017-Q2",4954.1,
"TUR","EMPINDUS","MFG","THND_PER","Q","2017-Q3",4997.5,
"TUR","EMPINDUS","MFG","THND_PER","Q","2017-Q4",5070.6,
"TUR","EMPINDUS","MFG","THND_PER","Q","2018-Q1",5208.9,
"TUR","EMPINDUS","MFG","THND_PER","Q","2018-Q2",5223.8,
"TUR","EMPINDUS","MFG","THND_PER","Q","2018-Q3",5250.9,
"TUR","EMPINDUS","MFG","THND_PER","Q","2018-Q4",5229.8,
"TUR","EMPINDUS","MFG","THND_PER","Q","2019-Q1",5002.1,
"TUR","EMPINDUS","MFG","THND_PER","Q","2019-Q2",5136.8,
"TUR","EMPINDUS","MFG","THND_PER","Q","2019-Q3",5152.2,
"TUR","EMPINDUS","MFG","THND_PER","Q","2019-Q4",5320,
"GBR","EMPINDUS","MFG","THND_PER","Q","1999-Q2",4782.137,
"GBR","EMPINDUS","MFG","THND_PER","Q","1999-Q3",4791.698,
"GBR","EMPINDUS","MFG","THND_PER","Q","1999-Q4",4722.546,
"GBR","EMPINDUS","MFG","THND_PER","Q","2000-Q1",4688.347,
"GBR","EMPINDUS","MFG","THND_PER","Q","2000-Q2",4627.35,
"GBR","EMPINDUS","MFG","THND_PER","Q","2000-Q3",4579.167,
"GBR","EMPINDUS","MFG","THND_PER","Q","2000-Q4",4547.436,
"GBR","EMPINDUS","MFG","THND_PER","Q","2001-Q1",4500.68,
"GBR","EMPINDUS","MFG","THND_PER","Q","2001-Q2",4492.667,
"GBR","EMPINDUS","MFG","THND_PER","Q","2001-Q3",4452.835,
"GBR","EMPINDUS","MFG","THND_PER","Q","2001-Q4",4427.519,
"GBR","EMPINDUS","MFG","THND_PER","Q","2002-Q1",4397.401,
"GBR","EMPINDUS","MFG","THND_PER","Q","2002-Q2",4337.97,
"GBR","EMPINDUS","MFG","THND_PER","Q","2002-Q3",4318.674,
"GBR","EMPINDUS","MFG","THND_PER","Q","2002-Q4",4309.754,
"GBR","EMPINDUS","MFG","THND_PER","Q","2003-Q1",4194.487,
"GBR","EMPINDUS","MFG","THND_PER","Q","2003-Q2",4151.332,
"GBR","EMPINDUS","MFG","THND_PER","Q","2003-Q3",4043.72,
"GBR","EMPINDUS","MFG","THND_PER","Q","2003-Q4",3962.461,
"GBR","EMPINDUS","MFG","THND_PER","Q","2004-Q1",3915.273,
"GBR","EMPINDUS","MFG","THND_PER","Q","2004-Q2",3846.301,
"GBR","EMPINDUS","MFG","THND_PER","Q","2004-Q3",3866.58,
"GBR","EMPINDUS","MFG","THND_PER","Q","2004-Q4",3834.345,
"GBR","EMPINDUS","MFG","THND_PER","Q","2005-Q1",3806.062,
"GBR","EMPINDUS","MFG","THND_PER","Q","2005-Q2",3788.353,
"GBR","EMPINDUS","MFG","THND_PER","Q","2005-Q3",3775.28,
"GBR","EMPINDUS","MFG","THND_PER","Q","2005-Q4",3749.004,
"GBR","EMPINDUS","MFG","THND_PER","Q","2006-Q1",3736.675,
"GBR","EMPINDUS","MFG","THND_PER","Q","2006-Q2",3734.354,
"GBR","EMPINDUS","MFG","THND_PER","Q","2006-Q3",3723.419,
"GBR","EMPINDUS","MFG","THND_PER","Q","2006-Q4",3708.752,
"GBR","EMPINDUS","MFG","THND_PER","Q","2007-Q1",3697.004,
"GBR","EMPINDUS","MFG","THND_PER","Q","2007-Q2",3724.024,
"GBR","EMPINDUS","MFG","THND_PER","Q","2007-Q3",3721.256,
"GBR","EMPINDUS","MFG","THND_PER","Q","2007-Q4",3692.916,
"GBR","EMPINDUS","MFG","THND_PER","Q","2008-Q1",3441.892,
"GBR","EMPINDUS","MFG","THND_PER","Q","2008-Q2",3363.77,
"GBR","EMPINDUS","MFG","THND_PER","Q","2008-Q3",3335.217,
"GBR","EMPINDUS","MFG","THND_PER","Q","2008-Q4",3240.321,
"GBR","EMPINDUS","MFG","THND_PER","Q","2009-Q1",2853.415,
"GBR","EMPINDUS","MFG","THND_PER","Q","2009-Q2",2776.499,
"GBR","EMPINDUS","MFG","THND_PER","Q","2009-Q3",2800.634,
"GBR","EMPINDUS","MFG","THND_PER","Q","2009-Q4",2793.852,
"GBR","EMPINDUS","MFG","THND_PER","Q","2010-Q1",2821.852,
"GBR","EMPINDUS","MFG","THND_PER","Q","2010-Q2",2869.496,
"GBR","EMPINDUS","MFG","THND_PER","Q","2010-Q3",2874.526,
"GBR","EMPINDUS","MFG","THND_PER","Q","2010-Q4",2893.026,
"GBR","EMPINDUS","MFG","THND_PER","Q","2011-Q1",2858.557,
"GBR","EMPINDUS","MFG","THND_PER","Q","2011-Q2",2866.814,
"GBR","EMPINDUS","MFG","THND_PER","Q","2011-Q3",2831.653,
"GBR","EMPINDUS","MFG","THND_PER","Q","2011-Q4",2880.076,
"GBR","EMPINDUS","MFG","THND_PER","Q","2012-Q1",2860.266,
"GBR","EMPINDUS","MFG","THND_PER","Q","2012-Q2",2916.74,
"GBR","EMPINDUS","MFG","THND_PER","Q","2012-Q3",2919.874,
"GBR","EMPINDUS","MFG","THND_PER","Q","2012-Q4",2903.12,
"GBR","EMPINDUS","MFG","THND_PER","Q","2013-Q1",2928.93,
"GBR","EMPINDUS","MFG","THND_PER","Q","2013-Q2",2880.066,
"GBR","EMPINDUS","MFG","THND_PER","Q","2013-Q3",2936.508,
"GBR","EMPINDUS","MFG","THND_PER","Q","2013-Q4",2938.896,
"GBR","EMPINDUS","MFG","THND_PER","Q","2014-Q1",2959.398,
"GBR","EMPINDUS","MFG","THND_PER","Q","2014-Q2",3009.893,
"GBR","EMPINDUS","MFG","THND_PER","Q","2014-Q3",3006.913,
"GBR","EMPINDUS","MFG","THND_PER","Q","2014-Q4",3053.196,
"GBR","EMPINDUS","MFG","THND_PER","Q","2015-Q1",2993.537,
"GBR","EMPINDUS","MFG","THND_PER","Q","2015-Q2",3012.129,
"GBR","EMPINDUS","MFG","THND_PER","Q","2015-Q3",2968.532,
"GBR","EMPINDUS","MFG","THND_PER","Q","2015-Q4",2998.002,
"GBR","EMPINDUS","MFG","THND_PER","Q","2016-Q1",3006.945,
"GBR","EMPINDUS","MFG","THND_PER","Q","2016-Q2",3019.915,
"GBR","EMPINDUS","MFG","THND_PER","Q","2016-Q3",3001.565,
"GBR","EMPINDUS","MFG","THND_PER","Q","2016-Q4",2959.576,
"GBR","EMPINDUS","MFG","THND_PER","Q","2017-Q1",2930.944,
"GBR","EMPINDUS","MFG","THND_PER","Q","2017-Q2",2921.239,
"GBR","EMPINDUS","MFG","THND_PER","Q","2017-Q3",2928.43,
"GBR","EMPINDUS","MFG","THND_PER","Q","2017-Q4",2924.386,
"GBR","EMPINDUS","MFG","THND_PER","Q","2018-Q1",2906.131,
"GBR","EMPINDUS","MFG","THND_PER","Q","2018-Q2",2880.703,
"GBR","EMPINDUS","MFG","THND_PER","Q","2018-Q3",2880.152,
"GBR","EMPINDUS","MFG","THND_PER","Q","2018-Q4",2902.514,
"GBR","EMPINDUS","MFG","THND_PER","Q","2019-Q1",2936.591,
"GBR","EMPINDUS","MFG","THND_PER","Q","2019-Q2",2997.948,
"GBR","EMPINDUS","MFG","THND_PER","Q","2019-Q3",2997.768,
"GBR","EMPINDUS","MFG","THND_PER","Q","2019-Q4",3026.293,
"USA","EMPINDUS","MFG","THND_PER","Q","1991-Q1",19341.93,
"USA","EMPINDUS","MFG","THND_PER","Q","1991-Q2",19207.39,
"USA","EMPINDUS","MFG","THND_PER","Q","1991-Q3",19283.95,
"USA","EMPINDUS","MFG","THND_PER","Q","1991-Q4",19135.75,
"USA","EMPINDUS","MFG","THND_PER","Q","1992-Q1",18815.2,
"USA","EMPINDUS","MFG","THND_PER","Q","1992-Q2",19046.64,
"USA","EMPINDUS","MFG","THND_PER","Q","1992-Q3",18823.02,
"USA","EMPINDUS","MFG","THND_PER","Q","1992-Q4",18740.34,
"USA","EMPINDUS","MFG","THND_PER","Q","1993-Q1",18390.27,
"USA","EMPINDUS","MFG","THND_PER","Q","1993-Q2",18586.66,
"USA","EMPINDUS","MFG","THND_PER","Q","1993-Q3",18474.57,
"USA","EMPINDUS","MFG","THND_PER","Q","1993-Q4",18595.2,
"USA","EMPINDUS","MFG","THND_PER","Q","1994-Q1",18820.84,
"USA","EMPINDUS","MFG","THND_PER","Q","1994-Q2",18950.81,
"USA","EMPINDUS","MFG","THND_PER","Q","1994-Q3",18895,
"USA","EMPINDUS","MFG","THND_PER","Q","1994-Q4",19153.17,
"USA","EMPINDUS","MFG","THND_PER","Q","1995-Q1",19218.6,
"USA","EMPINDUS","MFG","THND_PER","Q","1995-Q2",19172.14,
"USA","EMPINDUS","MFG","THND_PER","Q","1995-Q3",19297.49,
"USA","EMPINDUS","MFG","THND_PER","Q","1995-Q4",19516,
"USA","EMPINDUS","MFG","THND_PER","Q","1996-Q1",19313.04,
"USA","EMPINDUS","MFG","THND_PER","Q","1996-Q2",19160.86,
"USA","EMPINDUS","MFG","THND_PER","Q","1996-Q3",19417.92,
"USA","EMPINDUS","MFG","THND_PER","Q","1996-Q4",19535.26,
"USA","EMPINDUS","MFG","THND_PER","Q","1997-Q1",19693.45,
"USA","EMPINDUS","MFG","THND_PER","Q","1997-Q2",19715.94,
"USA","EMPINDUS","MFG","THND_PER","Q","1997-Q3",19640.06,
"USA","EMPINDUS","MFG","THND_PER","Q","1997-Q4",19632.22,
"USA","EMPINDUS","MFG","THND_PER","Q","1998-Q1",19741.26,
"USA","EMPINDUS","MFG","THND_PER","Q","1998-Q2",19559.24,
"USA","EMPINDUS","MFG","THND_PER","Q","1998-Q3",19810.77,
"USA","EMPINDUS","MFG","THND_PER","Q","1998-Q4",19640.51,
"USA","EMPINDUS","MFG","THND_PER","Q","1999-Q1",19427.19,
"USA","EMPINDUS","MFG","THND_PER","Q","1999-Q2",19152.31,
"USA","EMPINDUS","MFG","THND_PER","Q","1999-Q3",18921.74,
"USA","EMPINDUS","MFG","THND_PER","Q","1999-Q4",19019.34,
"USA","EMPINDUS","MFG","THND_PER","Q","2000-Q1",20049.18,
"USA","EMPINDUS","MFG","THND_PER","Q","2000-Q2",19832,
"USA","EMPINDUS","MFG","THND_PER","Q","2000-Q3",19446.55,
"USA","EMPINDUS","MFG","THND_PER","Q","2000-Q4",19253.17,
"USA","EMPINDUS","MFG","THND_PER","Q","2001-Q1",19192.32,
"USA","EMPINDUS","MFG","THND_PER","Q","2001-Q2",18754.01,
"USA","EMPINDUS","MFG","THND_PER","Q","2001-Q3",18043.47,
"USA","EMPINDUS","MFG","THND_PER","Q","2001-Q4",17746.76,
"USA","EMPINDUS","MFG","THND_PER","Q","2002-Q1",17617.1,
"USA","EMPINDUS","MFG","THND_PER","Q","2002-Q2",17258.47,
"USA","EMPINDUS","MFG","THND_PER","Q","2002-Q3",16963.49,
"USA","EMPINDUS","MFG","THND_PER","Q","2002-Q4",17093.98,
"USA","EMPINDUS","MFG","THND_PER","Q","2003-Q1",17288.47,
"USA","EMPINDUS","MFG","THND_PER","Q","2003-Q2",16893.35,
"USA","EMPINDUS","MFG","THND_PER","Q","2003-Q3",16609.39,
"USA","EMPINDUS","MFG","THND_PER","Q","2003-Q4",16813.33,
"USA","EMPINDUS","MFG","THND_PER","Q","2004-Q1",16685.37,
"USA","EMPINDUS","MFG","THND_PER","Q","2004-Q2",16577.56,
"USA","EMPINDUS","MFG","THND_PER","Q","2004-Q3",16387.93,
"USA","EMPINDUS","MFG","THND_PER","Q","2004-Q4",16280.58,
"USA","EMPINDUS","MFG","THND_PER","Q","2005-Q1",16303.36,
"USA","EMPINDUS","MFG","THND_PER","Q","2005-Q2",16294.22,
"USA","EMPINDUS","MFG","THND_PER","Q","2005-Q3",16096.7,
"USA","EMPINDUS","MFG","THND_PER","Q","2005-Q4",16312.16,
"USA","EMPINDUS","MFG","THND_PER","Q","2006-Q1",16777.23,
"USA","EMPINDUS","MFG","THND_PER","Q","2006-Q2",16381.96,
"USA","EMPINDUS","MFG","THND_PER","Q","2006-Q3",16257.79,
"USA","EMPINDUS","MFG","THND_PER","Q","2006-Q4",16080.97,
"USA","EMPINDUS","MFG","THND_PER","Q","2007-Q1",16272.71,
"USA","EMPINDUS","MFG","THND_PER","Q","2007-Q2",16205.46,
"USA","EMPINDUS","MFG","THND_PER","Q","2007-Q3",16276.33,
"USA","EMPINDUS","MFG","THND_PER","Q","2007-Q4",16442.1,
"USA","EMPINDUS","MFG","THND_PER","Q","2008-Q1",16111.53,
"USA","EMPINDUS","MFG","THND_PER","Q","2008-Q2",16083,
"USA","EMPINDUS","MFG","THND_PER","Q","2008-Q3",16035.97,
"USA","EMPINDUS","MFG","THND_PER","Q","2008-Q4",15375.12,
"USA","EMPINDUS","MFG","THND_PER","Q","2009-Q1",14471.85,
